app	setup	status	result_dir	log
cilium/agent,katran	ebpf_no_state	0	corpus/results/x86_kvm_corpus_20260523_034445_173649	corpus/results/workload_perf_network_pktgen_ebpf_retry_60s_20260522_204045/cilium_katran__ebpf_no_state.log
