app	setup	status	result_dir	log
bcc/set	stats_on_norejit	0	corpus/results/x86_kvm_corpus_20260522_234642_346506	corpus/results/workload_stats_bcc_syscall_hot_60s_20260522_164348/bcc_set__stats_on_norejit.log
