dataset,root,app,workload,sample_index,metric,unit,baseline,post,ratio_post_over_baseline,bpf_stats,samples,workload_seconds,generated_at
full6_stats_on_prefix,corpus/results/x86_kvm_corpus_20260525_035337_555709,tetragon/observer,stress_ng_tetragon_policy_hot,2,workload:stress:sock:ops_total_per_s,ops/s,381.46666666666664,181.60613128957013,0.4760733955511276,True,3,30.0,2026-05-25T04:21:56.848145+00:00
full6_stats_on_prefix,corpus/results/x86_kvm_corpus_20260525_035337_555709,tetragon/observer,stress_ng_tetragon_policy_hot,2,workload:stress:sockfd:ops_s,ops/s,120544.5,22215.72,0.1842947625150878,True,3,30.0,2026-05-25T04:21:56.848145+00:00
full6_stats_on_prefix,corpus/results/x86_kvm_corpus_20260525_035337_555709,tetragon/observer,stress_ng_tetragon_policy_hot,2,workload:stress:sockfd:ops_total_per_s,ops/s,120551.8,22214.06197934022,0.1842698489723108,True,3,30.0,2026-05-25T04:21:56.848145+00:00
full6_stats_on_prefix,corpus/results/x86_kvm_corpus_20260525_035337_555709,tetragon/observer,stress_ng_tetragon_policy_hot,2,workload:stress:sockpair:ops_s,ops/s,42066.52,8978.12,0.2134267346098513,True,3,30.0,2026-05-25T04:21:56.848145+00:00
full6_stats_on_prefix,corpus/results/x86_kvm_corpus_20260525_035337_555709,tetragon/observer,stress_ng_tetragon_policy_hot,2,workload:stress:sockpair:ops_total_per_s,ops/s,42066.74426338544,8978.777814679508,0.21344123420776742,True,3,30.0,2026-05-25T04:21:56.848145+00:00
full6_stats_on_prefix,corpus/results/x86_kvm_corpus_20260525_035337_555709,tetragon/observer,stress_ng_tetragon_policy_hot,2,workload:stress:udp:ops_s,ops/s,107371.2,36577.42,0.3406632318536069,True,3,30.0,2026-05-25T04:21:56.848145+00:00
full6_stats_on_prefix,corpus/results/x86_kvm_corpus_20260525_035337_555709,tetragon/observer,stress_ng_tetragon_policy_hot,2,workload:stress:udp:ops_total_per_s,ops/s,107381.53333333334,36577.833333333336,0.34063429900734016,True,3,30.0,2026-05-25T04:21:56.848145+00:00
full6_stats_on_prefix,corpus/results/x86_kvm_corpus_20260525_035337_555709,otelcol-ebpf-profiler/profiling,otel_mixed_workload,0,workload:otel_nodejs_int_loop_0:loop:nodejs:ops_s,ops/s,1280286.323954297,9089715.015902448,7.0997517085302615,True,3,30.0,2026-05-25T04:21:56.848145+00:00
full6_stats_on_prefix,corpus/results/x86_kvm_corpus_20260525_035337_555709,otelcol-ebpf-profiler/profiling,otel_mixed_workload,0,workload:otel_nodejs_int_loop_1:loop:nodejs:ops_s,ops/s,1428024.445688839,8696231.710416246,6.089693868105617,True,3,30.0,2026-05-25T04:21:56.848145+00:00
full6_stats_on_prefix,corpus/results/x86_kvm_corpus_20260525_035337_555709,otelcol-ebpf-profiler/profiling,otel_mixed_workload,0,workload:otel_perl_int_loop_0:loop:perl:ops_s,ops/s,2769680.774343974,4738930.442035652,1.711002396353101,True,3,30.0,2026-05-25T04:21:56.848145+00:00
full6_stats_on_prefix,corpus/results/x86_kvm_corpus_20260525_035337_555709,otelcol-ebpf-profiler/profiling,otel_mixed_workload,0,workload:otel_perl_int_loop_1:loop:perl:ops_s,ops/s,2921513.4178062007,3983258.6683408,1.363423027278744,True,3,30.0,2026-05-25T04:21:56.848145+00:00
full6_stats_on_prefix,corpus/results/x86_kvm_corpus_20260525_035337_555709,otelcol-ebpf-profiler/profiling,otel_mixed_workload,0,workload:otel_php_int_loop_0:loop:php:ops_s,ops/s,9609129.046362365,13039209.797386015,1.3569606292593337,True,3,30.0,2026-05-25T04:21:56.848145+00:00
full6_stats_on_prefix,corpus/results/x86_kvm_corpus_20260525_035337_555709,otelcol-ebpf-profiler/profiling,otel_mixed_workload,0,workload:otel_php_int_loop_1:loop:php:ops_s,ops/s,9658471.922768539,12602666.113244463,1.304830227184839,True,3,30.0,2026-05-25T04:21:56.848145+00:00
full6_stats_on_prefix,corpus/results/x86_kvm_corpus_20260525_035337_555709,otelcol-ebpf-profiler/profiling,otel_mixed_workload,0,workload:otel_python3_int_loop_0:loop:python3:ops_s,ops/s,2040113.1199622934,3186062.617049969,1.5617088022593844,True,3,30.0,2026-05-25T04:21:56.848145+00:00
full6_stats_on_prefix,corpus/results/x86_kvm_corpus_20260525_035337_555709,otelcol-ebpf-profiler/profiling,otel_mixed_workload,0,workload:otel_python3_int_loop_1:loop:python3:ops_s,ops/s,2176794.5998163936,3815127.603641146,1.7526355513574596,True,3,30.0,2026-05-25T04:21:56.848145+00:00
full6_stats_on_prefix,corpus/results/x86_kvm_corpus_20260525_035337_555709,otelcol-ebpf-profiler/profiling,otel_mixed_workload,0,workload:otel_ruby_int_loop_0:loop:ruby:ops_s,ops/s,6416931.780458347,10414388.330935277,1.62295450337348,True,3,30.0,2026-05-25T04:21:56.848145+00:00
full6_stats_on_prefix,corpus/results/x86_kvm_corpus_20260525_035337_555709,otelcol-ebpf-profiler/profiling,otel_mixed_workload,0,workload:otel_ruby_int_loop_1:loop:ruby:ops_s,ops/s,5692520.630655664,7442763.433837637,1.3074635854205732,True,3,30.0,2026-05-25T04:21:56.848145+00:00
full6_stats_on_prefix,corpus/results/x86_kvm_corpus_20260525_035337_555709,otelcol-ebpf-profiler/profiling,otel_mixed_workload,0,workload:otel_stress_ng_cpu:stress:cpu:ops_s,ops/s,838.13,1043.38,1.2448904107954615,True,3,30.0,2026-05-25T04:21:56.848145+00:00
full6_stats_on_prefix,corpus/results/x86_kvm_corpus_20260525_035337_555709,otelcol-ebpf-profiler/profiling,otel_mixed_workload,0,workload:otel_stress_ng_cpu:stress:cpu:ops_total_per_s,ops/s,838.0873042319226,1043.4,1.244977694723868,True,3,30.0,2026-05-25T04:21:56.848145+00:00
full6_stats_on_prefix,corpus/results/x86_kvm_corpus_20260525_035337_555709,otelcol-ebpf-profiler/profiling,otel_mixed_workload,1,workload:otel_nodejs_int_loop_0:loop:nodejs:ops_s,ops/s,1279354.6242608095,7968842.3693883205,6.2287986600998835,True,3,30.0,2026-05-25T04:21:56.848145+00:00
full6_stats_on_prefix,corpus/results/x86_kvm_corpus_20260525_035337_555709,otelcol-ebpf-profiler/profiling,otel_mixed_workload,1,workload:otel_nodejs_int_loop_1:loop:nodejs:ops_s,ops/s,1158888.984809795,8641062.095621992,7.456332926522919,True,3,30.0,2026-05-25T04:21:56.848145+00:00
full6_stats_on_prefix,corpus/results/x86_kvm_corpus_20260525_035337_555709,otelcol-ebpf-profiler/profiling,otel_mixed_workload,1,workload:otel_perl_int_loop_0:loop:perl:ops_s,ops/s,2663597.877880071,3987323.0004225667,1.4969688305939164,True,3,30.0,2026-05-25T04:21:56.848145+00:00
full6_stats_on_prefix,corpus/results/x86_kvm_corpus_20260525_035337_555709,otelcol-ebpf-profiler/profiling,otel_mixed_workload,1,workload:otel_perl_int_loop_1:loop:perl:ops_s,ops/s,3246945.6753054326,3768065.8077311395,1.160495488541454,True,3,30.0,2026-05-25T04:21:56.848145+00:00
full6_stats_on_prefix,corpus/results/x86_kvm_corpus_20260525_035337_555709,otelcol-ebpf-profiler/profiling,otel_mixed_workload,1,workload:otel_php_int_loop_0:loop:php:ops_s,ops/s,9264201.89736797,15342536.288582124,1.6561098795721472,True,3,30.0,2026-05-25T04:21:56.848145+00:00
full6_stats_on_prefix,corpus/results/x86_kvm_corpus_20260525_035337_555709,otelcol-ebpf-profiler/profiling,otel_mixed_workload,1,workload:otel_php_int_loop_1:loop:php:ops_s,ops/s,10421459.115708178,11900901.803303273,1.141961185201518,True,3,30.0,2026-05-25T04:21:56.848145+00:00
full6_stats_on_prefix,corpus/results/x86_kvm_corpus_20260525_035337_555709,otelcol-ebpf-profiler/profiling,otel_mixed_workload,1,workload:otel_python3_int_loop_0:loop:python3:ops_s,ops/s,2420150.043979994,4145581.332697689,1.71294393213744,True,3,30.0,2026-05-25T04:21:56.848145+00:00
full6_stats_on_prefix,corpus/results/x86_kvm_corpus_20260525_035337_555709,otelcol-ebpf-profiler/profiling,otel_mixed_workload,1,workload:otel_python3_int_loop_1:loop:python3:ops_s,ops/s,2239592.6534691155,3317746.1486010267,1.4814060688500017,True,3,30.0,2026-05-25T04:21:56.848145+00:00
full6_stats_on_prefix,corpus/results/x86_kvm_corpus_20260525_035337_555709,otelcol-ebpf-profiler/profiling,otel_mixed_workload,1,workload:otel_ruby_int_loop_0:loop:ruby:ops_s,ops/s,5241415.2379118735,8769180.76924577,1.6730559154743332,True,3,30.0,2026-05-25T04:21:56.848145+00:00
full6_stats_on_prefix,corpus/results/x86_kvm_corpus_20260525_035337_555709,otelcol-ebpf-profiler/profiling,otel_mixed_workload,1,workload:otel_ruby_int_loop_1:loop:ruby:ops_s,ops/s,6190970.317246196,9348058.707184345,1.5099504969590054,True,3,30.0,2026-05-25T04:21:56.848145+00:00
full6_stats_on_prefix,corpus/results/x86_kvm_corpus_20260525_035337_555709,otelcol-ebpf-profiler/profiling,otel_mixed_workload,1,workload:otel_stress_ng_cpu:stress:cpu:ops_s,ops/s,744.0,1112.19,1.4948790322580645,True,3,30.0,2026-05-25T04:21:56.848145+00:00
full6_stats_on_prefix,corpus/results/x86_kvm_corpus_20260525_035337_555709,otelcol-ebpf-profiler/profiling,otel_mixed_workload,1,workload:otel_stress_ng_cpu:stress:cpu:ops_total_per_s,ops/s,744.0,1112.2,1.4948924731182796,True,3,30.0,2026-05-25T04:21:56.848145+00:00
full6_stats_on_prefix,corpus/results/x86_kvm_corpus_20260525_035337_555709,otelcol-ebpf-profiler/profiling,otel_mixed_workload,2,workload:otel_nodejs_int_loop_0:loop:nodejs:ops_s,ops/s,1405281.7084854587,7849728.348622556,5.585875274134604,True,3,30.0,2026-05-25T04:21:56.848145+00:00
full6_stats_on_prefix,corpus/results/x86_kvm_corpus_20260525_035337_555709,otelcol-ebpf-profiler/profiling,otel_mixed_workload,2,workload:otel_nodejs_int_loop_1:loop:nodejs:ops_s,ops/s,1185946.8653242623,8420296.467130363,7.100062164107226,True,3,30.0,2026-05-25T04:21:56.848145+00:00
full6_stats_on_prefix,corpus/results/x86_kvm_corpus_20260525_035337_555709,otelcol-ebpf-profiler/profiling,otel_mixed_workload,2,workload:otel_perl_int_loop_0:loop:perl:ops_s,ops/s,2512033.632531091,3742326.6118295756,1.4897597561458036,True,3,30.0,2026-05-25T04:21:56.848145+00:00
full6_stats_on_prefix,corpus/results/x86_kvm_corpus_20260525_035337_555709,otelcol-ebpf-profiler/profiling,otel_mixed_workload,2,workload:otel_perl_int_loop_1:loop:perl:ops_s,ops/s,2728842.709038576,4622533.104413357,1.6939536636180705,True,3,30.0,2026-05-25T04:21:56.848145+00:00
full6_stats_on_prefix,corpus/results/x86_kvm_corpus_20260525_035337_555709,otelcol-ebpf-profiler/profiling,otel_mixed_workload,2,workload:otel_php_int_loop_0:loop:php:ops_s,ops/s,8726761.912206348,15711092.962224036,1.800334777123749,True,3,30.0,2026-05-25T04:21:56.848145+00:00
full6_stats_on_prefix,corpus/results/x86_kvm_corpus_20260525_035337_555709,otelcol-ebpf-profiler/profiling,otel_mixed_workload,2,workload:otel_php_int_loop_1:loop:php:ops_s,ops/s,10351021.354965955,13780823.676224876,1.3313491687091783,True,3,30.0,2026-05-25T04:21:56.848145+00:00
full6_stats_on_prefix,corpus/results/x86_kvm_corpus_20260525_035337_555709,otelcol-ebpf-profiler/profiling,otel_mixed_workload,2,workload:otel_python3_int_loop_0:loop:python3:ops_s,ops/s,2300853.5330488225,2761331.0984891867,1.2001333673900543,True,3,30.0,2026-05-25T04:21:56.848145+00:00
full6_stats_on_prefix,corpus/results/x86_kvm_corpus_20260525_035337_555709,otelcol-ebpf-profiler/profiling,otel_mixed_workload,2,workload:otel_python3_int_loop_1:loop:python3:ops_s,ops/s,2032174.020463725,3183412.284423391,1.5665057482119384,True,3,30.0,2026-05-25T04:21:56.848145+00:00
full6_stats_on_prefix,corpus/results/x86_kvm_corpus_20260525_035337_555709,otelcol-ebpf-profiler/profiling,otel_mixed_workload,2,workload:otel_ruby_int_loop_0:loop:ruby:ops_s,ops/s,4987288.040536777,9838195.781874599,1.972654416971618,True,3,30.0,2026-05-25T04:21:56.848145+00:00
full6_stats_on_prefix,corpus/results/x86_kvm_corpus_20260525_035337_555709,otelcol-ebpf-profiler/profiling,otel_mixed_workload,2,workload:otel_ruby_int_loop_1:loop:ruby:ops_s,ops/s,6047393.741390005,8837714.304533329,1.4614087791316799,True,3,30.0,2026-05-25T04:21:56.848145+00:00
full6_stats_on_prefix,corpus/results/x86_kvm_corpus_20260525_035337_555709,otelcol-ebpf-profiler/profiling,otel_mixed_workload,2,workload:otel_stress_ng_cpu:stress:cpu:ops_s,ops/s,812.43,1234.68,1.5197370850411729,True,3,30.0,2026-05-25T04:21:56.848145+00:00
full6_stats_on_prefix,corpus/results/x86_kvm_corpus_20260525_035337_555709,otelcol-ebpf-profiler/profiling,otel_mixed_workload,2,workload:otel_stress_ng_cpu:stress:cpu:ops_total_per_s,ops/s,812.4333333333333,1234.7666666666667,1.5198375251302672,True,3,30.0,2026-05-25T04:21:56.848145+00:00
full6_stats_on_prefix,corpus/results/x86_kvm_corpus_20260525_035337_555709,katran,xdp_pktgen,0,workload:katran_kernel_pktgen_l2_udp_thread:pktgen:pps,pps,834239.0,921497.0,1.1045959251485487,True,3,30.0,2026-05-25T04:21:56.848145+00:00
full6_stats_on_prefix,corpus/results/x86_kvm_corpus_20260525_035337_555709,katran,xdp_pktgen,1,workload:katran_kernel_pktgen_l2_udp_thread:pktgen:pps,pps,834554.0,930403.0,1.11485056688962,True,3,30.0,2026-05-25T04:21:56.848145+00:00
full6_stats_on_prefix,corpus/results/x86_kvm_corpus_20260525_035337_555709,katran,xdp_pktgen,2,workload:katran_kernel_pktgen_l2_udp_thread:pktgen:pps,pps,835742.0,918485.0,1.0990054346915674,True,3,30.0,2026-05-25T04:21:56.848145+00:00
full6_stats_on_prefix,corpus/results/x86_kvm_corpus_20260525_035337_555709,cilium/agent,cilium_endpoint_pktgen,0,workload:cilium_endpoint_pktgen_forward:pktgen:pps,pps,662919.0,1668244.0,2.516512575442852,True,3,30.0,2026-05-25T04:21:56.848145+00:00
full6_stats_on_prefix,corpus/results/x86_kvm_corpus_20260525_035337_555709,cilium/agent,cilium_endpoint_pktgen,0,workload:cilium_endpoint_pktgen_reverse:pktgen:pps,pps,662918.0,1661434.0,2.506243607806697,True,3,30.0,2026-05-25T04:21:56.848145+00:00
full6_stats_on_prefix,corpus/results/x86_kvm_corpus_20260525_035337_555709,cilium/agent,cilium_endpoint_pktgen,1,workload:cilium_endpoint_pktgen_forward:pktgen:pps,pps,666905.0,1643370.0,2.4641740577743456,True,3,30.0,2026-05-25T04:21:56.848145+00:00
full6_stats_on_prefix,corpus/results/x86_kvm_corpus_20260525_035337_555709,cilium/agent,cilium_endpoint_pktgen,1,workload:cilium_endpoint_pktgen_reverse:pktgen:pps,pps,667119.0,1661244.0,2.4901764153022174,True,3,30.0,2026-05-25T04:21:56.848145+00:00
full6_stats_on_prefix,corpus/results/x86_kvm_corpus_20260525_035337_555709,cilium/agent,cilium_endpoint_pktgen,2,workload:cilium_endpoint_pktgen_forward:pktgen:pps,pps,673181.0,1658810.0,2.46413668834979,True,3,30.0,2026-05-25T04:21:56.848145+00:00
full6_stats_on_prefix,corpus/results/x86_kvm_corpus_20260525_035337_555709,cilium/agent,cilium_endpoint_pktgen,2,workload:cilium_endpoint_pktgen_reverse:pktgen:pps,pps,673180.0,1661937.0,2.4687854659972075,True,3,30.0,2026-05-25T04:21:56.848145+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,bcc/set,stress_ng_bcc_hook_hot,0,workload:stress:cap:ops_s,ops/s,422182.79,423288.42,1.0026188419475839,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,bcc/set,stress_ng_bcc_hook_hot,0,workload:stress:cap:ops_total_per_s,ops/s,422182.86666666664,423288.36666666664,1.0026185335485744,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,bcc/set,stress_ng_bcc_hook_hot,0,workload:stress:set:ops_s,ops/s,30937.51,31028.37,1.002936887939592,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,bcc/set,stress_ng_bcc_hook_hot,0,workload:stress:set:ops_total_per_s,ops/s,30937.533333333333,31028.366666666665,1.0029360237726344,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,bcc/set,stress_ng_bcc_hook_hot,0,workload:stress:sockfd:ops_s,ops/s,261614.28,263614.22,1.007644613283342,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,bcc/set,stress_ng_bcc_hook_hot,0,workload:stress:sockfd:ops_total_per_s,ops/s,261616.53333333333,263622.0,1.007665672505917,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,bcc/set,stress_ng_bcc_hook_hot,0,workload:stress:syscall:ops_s,ops/s,281.13,16.58,0.058976274321488276,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,bcc/set,stress_ng_bcc_hook_hot,0,workload:stress:syscall:ops_total_per_s,ops/s,281.1333333333333,16.580645161290324,0.05897786991210691,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,bcc/set,stress_ng_bcc_hook_hot,1,workload:stress:cap:ops_s,ops/s,423638.5,424165.16,1.0012431825719332,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,bcc/set,stress_ng_bcc_hook_hot,1,workload:stress:cap:ops_total_per_s,ops/s,423638.0333333333,424165.13333333336,1.001244222563901,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,bcc/set,stress_ng_bcc_hook_hot,1,workload:stress:set:ops_s,ops/s,30714.87,30720.74,1.000191112643485,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,bcc/set,stress_ng_bcc_hook_hot,1,workload:stress:set:ops_total_per_s,ops/s,30714.866666666665,30720.766666666666,1.0001920893899372,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,bcc/set,stress_ng_bcc_hook_hot,1,workload:stress:sockfd:ops_s,ops/s,262235.32,259927.76,0.9912004225822822,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,bcc/set,stress_ng_bcc_hook_hot,1,workload:stress:sockfd:ops_total_per_s,ops/s,262242.63333333336,259933.26666666666,0.9911937786876504,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,bcc/set,stress_ng_bcc_hook_hot,1,workload:stress:syscall:ops_s,ops/s,17.13,16.58,0.9678925861062463,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,bcc/set,stress_ng_bcc_hook_hot,1,workload:stress:syscall:ops_total_per_s,ops/s,17.133333333333333,16.580645161290324,0.9677419354838711,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,bcc/set,stress_ng_bcc_hook_hot,2,workload:stress:cap:ops_s,ops/s,422262.36,423474.33,1.0028701824145538,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,bcc/set,stress_ng_bcc_hook_hot,2,workload:stress:cap:ops_total_per_s,ops/s,422262.36666666664,423474.3,1.0028700955353904,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,bcc/set,stress_ng_bcc_hook_hot,2,workload:stress:set:ops_s,ops/s,31012.76,31281.85,1.0086767511179269,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,bcc/set,stress_ng_bcc_hook_hot,2,workload:stress:set:ops_total_per_s,ops/s,31012.8,31281.9,1.0086770623742456,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,bcc/set,stress_ng_bcc_hook_hot,2,workload:stress:sockfd:ops_s,ops/s,263999.51,263695.73,0.998849316046079,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,bcc/set,stress_ng_bcc_hook_hot,2,workload:stress:sockfd:ops_total_per_s,ops/s,264005.8333333333,263702.3,0.998850277929465,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,bcc/set,stress_ng_bcc_hook_hot,2,workload:stress:syscall:ops_s,ops/s,17.13,16.58,0.9678925861062463,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,bcc/set,stress_ng_bcc_hook_hot,2,workload:stress:syscall:ops_total_per_s,ops/s,17.133333333333333,16.580645161290324,0.9677419354838711,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,tracee/monitor,stress_ng_tracee_syscall_hot,0,workload:stress:cap:ops_s,ops/s,77943.8,74485.75,0.9556340594120378,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,tracee/monitor,stress_ng_tracee_syscall_hot,0,workload:stress:cap:ops_total_per_s,ops/s,77943.86666666667,74485.8,0.9556338835298566,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,tracee/monitor,stress_ng_tracee_syscall_hot,0,workload:stress:eventfd:ops_s,ops/s,43276.62,38910.57,0.8991129621490772,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,tracee/monitor,stress_ng_tracee_syscall_hot,0,workload:stress:eventfd:ops_total_per_s,ops/s,43276.86666666667,38910.833333333336,0.8991139222956683,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,tracee/monitor,stress_ng_tracee_syscall_hot,0,workload:stress:futex:ops_s,ops/s,83144.12,86441.43,1.0396577653356605,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,tracee/monitor,stress_ng_tracee_syscall_hot,0,workload:stress:futex:ops_total_per_s,ops/s,83144.5,86441.83333333333,1.0396578647214587,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,tracee/monitor,stress_ng_tracee_syscall_hot,0,workload:stress:kill:ops_s,ops/s,32460.89,33222.04,1.0234482172238655,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,tracee/monitor,stress_ng_tracee_syscall_hot,0,workload:stress:kill:ops_total_per_s,ops/s,32461.1,33223.26666666667,1.0234793850691033,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,tracee/monitor,stress_ng_tracee_syscall_hot,0,workload:stress:prctl:ops_s,ops/s,538.72,302.88,0.5622215622215622,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,tracee/monitor,stress_ng_tracee_syscall_hot,0,workload:stress:prctl:ops_total_per_s,ops/s,538.7333333333333,302.8323892035988,0.5621192721264672,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,tracee/monitor,stress_ng_tracee_syscall_hot,0,workload:stress:set:ops_s,ops/s,6538.39,6169.45,0.9435732649780756,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,tracee/monitor,stress_ng_tracee_syscall_hot,0,workload:stress:set:ops_total_per_s,ops/s,6538.4,6169.466666666666,0.9435743708960398,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,tracee/monitor,stress_ng_tracee_syscall_hot,0,workload:stress:sigfd:ops_s,ops/s,194356.62,194381.55,1.0001282693638116,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,tracee/monitor,stress_ng_tracee_syscall_hot,0,workload:stress:sigfd:ops_total_per_s,ops/s,194359.23333333334,194389.36666666667,1.0001550393712535,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,tracee/monitor,stress_ng_tracee_syscall_hot,1,workload:stress:cap:ops_s,ops/s,79934.92,76371.43,0.955420109258882,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,tracee/monitor,stress_ng_tracee_syscall_hot,1,workload:stress:cap:ops_total_per_s,ops/s,79934.96666666666,76371.46666666666,0.9554200101832782,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,tracee/monitor,stress_ng_tracee_syscall_hot,1,workload:stress:eventfd:ops_s,ops/s,43830.74,40573.34,0.9256822951198177,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,tracee/monitor,stress_ng_tracee_syscall_hot,1,workload:stress:eventfd:ops_total_per_s,ops/s,43831.03333333333,40573.8,0.9256865949620171,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,tracee/monitor,stress_ng_tracee_syscall_hot,1,workload:stress:futex:ops_s,ops/s,83193.92,84905.0,1.0205673683846128,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,tracee/monitor,stress_ng_tracee_syscall_hot,1,workload:stress:futex:ops_total_per_s,ops/s,83194.33333333333,84905.43333333333,1.0205675066010105,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,tracee/monitor,stress_ng_tracee_syscall_hot,1,workload:stress:kill:ops_s,ops/s,32653.75,31177.47,0.9547898786509973,False,3,30.0,2026-05-25T04:59:47.966901+00:00
